AGE,SMIN1,SMAX1,GLMIN,GLMAX,CRIMPTS,TOTCHPTS,XCRHISSR,NUMDEPEN,NOCOUNTS,DRUGMIN,MONSEX,WEAPON,NEWEDUC,ZONE,DISTRICT,DISPOSIT,CITIZEN,FISCAL_YEAR,OFFGUIDE,SENTTOT_actual,SENTTOT_predicted,residual,NEWRACE,POC
30.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,73,1,1.0,2022,7,42.0,39.885275598721314,2.1147244012786857,1.0,False
41.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,2,1,1.0,2025,7,48.0,44.894529296305464,3.105470703694536,1.0,False
75.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2023,7,72.0,84.64907735958019,-12.64907735958019,1.0,False
57.0,180.0,360.0,210.0,262.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2023,7,180.0,201.95367569365018,-21.953675693650183,1.0,False
50.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,96,1,1.0,2022,7,97.0,77.34683263730649,19.65316736269351,1.0,False
35.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,57,1,1.0,2021,7,60.0,84.12325114569856,-24.12325114569856,1.0,False
42.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,61,1,1.0,2024,7,120.0,141.47261316541687,-21.472613165416874,1.0,False
43.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,90,1,1.0,2022,7,27.0,52.70247513029482,-25.702475130294822,1.0,False
25.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,40,1,1.0,2021,7,210.0,216.4994005485348,-6.499400548534794,1.0,False
46.0,0.0,240.0,30.0,37.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2023,7,24.0,33.19708156411852,-9.19708156411852,1.0,False
56.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,90,1,1.0,2022,7,96.0,67.14838810673146,28.85161189326854,1.0,False
62.0,60.0,240.0,151.0,188.0,1.0,1.0,1.0,0.0,2,0,0.0,0,5.0,D,13,1,1.0,2021,7,151.0,117.23358784251339,33.76641215748661,1.0,False
49.0,120.0,240.0,120.0,120.0,3.0,5.0,2.0,0.0,1,0,0.0,0,6.0,D,13,1,1.0,2023,7,120.0,119.76626127745928,0.23373872254072126,1.0,False
36.0,0.0,60.0,8.0,14.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,B,39,1,1.0,2021,8,8.0,17.89303516919029,-9.893035169190291,1.0,False
49.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,83,1,1.0,2021,7,120.0,122.00313175186662,-2.0031317518666185,1.0,False
53.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,3,0,0.0,0,5.0,D,47,1,1.0,2021,7,108.0,121.32380909169875,-13.323809091698749,1.0,False
48.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,53,1,1.0,2022,7,78.0,71.28830239196144,6.711697608038563,1.0,False
36.0,60.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,2,0,0.0,0,5.0,D,42,1,1.0,2024,7,97.0,93.82814967712481,3.171850322875187,3.0,True
72.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,31,3,2.0,2022,7,120.0,135.25443523701676,-15.254435237016764,3.0,True
50.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,52,1,1.0,2020,7,151.0,97.52413329845507,53.47586670154493,1.0,False
32.0,60.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2024,7,90.0,104.60656387119656,-14.606563871196556,1.0,False
67.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,64,1,1.0,2023,7,120.0,115.41474592212768,4.585254077872321,6.0,False
72.0,0.0,120.0,37.0,46.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,60,1,1.0,2022,7,18.0,58.509980112702124,-40.509980112702124,1.0,False
22.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,47,1,1.0,2023,7,120.0,98.76947501713548,21.230524982864523,1.0,False
27.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,66,1,1.0,2020,7,65.0,60.967357733882864,4.032642266117136,1.0,False
45.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,2,0,0.0,0,6.0,D,44,1,1.0,2025,7,139.0,116.92257485372274,22.077425146277264,1.0,False
59.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,25,1,1.0,2022,7,120.0,121.79802978293297,-1.7980297829329714,2.0,True
30.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,12,1,1.0,2024,7,121.0,69.08414792984377,51.915852070156234,3.0,True
64.0,120.0,240.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,64,1,1.0,2023,7,120.0,106.08686390230285,13.913136097697148,1.0,False
21.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2021,7,144.0,192.48676492238798,-48.48676492238798,3.0,True
49.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,32,1,1.0,2022,7,32.0,45.38166263127424,-13.381662631274239,1.0,False
31.0,0.0,60.0,24.0,30.0,0.0,0.0,1.0,0.0,4,0,0.0,0,3.0,D,72,1,2.0,2021,8,30.0,57.031017499098645,-27.031017499098645,1.0,False
48.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,30,1,1.0,2025,7,78.0,62.26087064160179,15.739129358398209,1.0,False
73.0,60.0,240.0,121.0,151.0,1.0,1.0,1.0,0.0,8,0,0.0,0,5.0,D,6,1,1.0,2023,7,85.0,135.2738441912568,-50.27384419125681,1.0,False
21.0,60.0,240.0,188.0,235.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,54,1,1.0,2022,7,72.0,132.44720656951344,-60.44720656951344,2.0,True
60.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,8,1,1.0,2022,7,9.0,31.85261741731308,-22.85261741731308,1.0,False
43.0,60.0,240.0,60.0,60.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,54,1,1.0,2023,7,60.0,67.3019423731106,-7.301942373110606,1.0,False
24.0,60.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,60,1,1.0,2025,7,60.0,73.96625043069503,-13.966250430695027,1.0,False
45.0,0.0,120.0,78.0,97.0,4.0,4.0,3.0,0.0,1,0,0.0,0,3.0,D,60,1,1.0,2023,7,92.0,88.08898165052476,3.911018349475242,1.0,False
48.0,180.0,480.0,180.0,180.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,8,1,1.0,2020,7,180.0,153.48585057615725,26.514149423842753,1.0,False
29.0,0.0,360.0,210.0,262.0,0.0,0.0,1.0,0.0,3,0,0.0,0,5.0,D,13,1,1.0,2020,7,84.0,135.32554737700374,-51.325547377003744,1.0,False
36.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2025,7,120.0,132.7670715987045,-12.76707159870449,2.0,True
40.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,53,1,1.0,2023,7,78.0,81.4042611052585,-3.404261105258499,1.0,False
38.0,0.0,60.0,24.0,30.0,3.0,3.0,2.0,3.0,3,0,0.0,0,5.0,D,27,1,1.0,2023,8,24.0,37.197138237683056,-13.197138237683056,1.0,False
54.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,42,1,1.0,2021,7,24.0,51.33979640655562,-27.33979640655562,1.0,False
53.0,0.0,240.0,57.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,67,1,1.0,2022,7,60.0,40.469096582125054,19.530903417874946,1.0,False
44.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,43,1,1.0,2024,7,120.0,131.50191777774563,-11.501917777745632,1.0,False
38.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,40,1,1.0,2020,7,151.0,154.28618654961315,-3.2861865496131486,2.0,True
65.0,0.0,240.0,121.0,151.0,4.0,4.0,3.0,0.0,1,0,0.0,0,5.0,D,62,1,1.0,2021,7,156.0,110.45696475210868,45.543035247891325,1.0,False
44.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,30,1,1.0,2025,7,108.0,97.11503620444942,10.884963795550576,1.0,False
71.0,0.0,120.0,97.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,22,1,1.0,2020,7,70.0,47.125192486193285,22.874807513806715,1.0,False
47.0,180.0,480.0,188.0,235.0,4.0,4.0,3.0,0.0,1,0,0.0,0,6.0,D,63,1,1.0,2021,7,176.0,193.9787617661669,-17.97876176616691,1.0,False
76.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,85,1,1.0,2021,7,78.0,57.6109700279388,20.389029972061202,1.0,False
24.0,0.0,240.0,235.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,26,1,1.0,2024,7,235.0,151.99529975962727,83.00470024037273,2.0,True
24.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,37,1,1.0,2025,7,94.0,111.8755861183993,-17.875586118399298,2.0,True
35.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,0.0,2,0,0.0,0,3.0,D,12,1,1.0,2025,7,86.0,140.0938142576072,-54.09381425760719,1.0,False
58.0,0.0,60.0,12.0,18.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,C,73,1,1.0,2023,8,3.0,4.322093431928506,-1.322093431928506,3.0,True
30.0,0.0,60.0,10.0,16.0,3.0,5.0,3.0,,1,0,0.0,0,3.0,C,74,1,1.0,2022,8,9.33,11.748249851440567,-2.4182498514405673,3.0,True
56.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,19,1,1.0,2021,7,120.0,114.46799911588299,5.532000884117011,1.0,False
62.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,8,1,1.0,2021,7,3.0,63.12499702047621,-60.12499702047621,1.0,False
36.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,15,1,1.0,2022,7,60.0,102.13687192192286,-42.13687192192286,1.0,False
23.0,0.0,120.0,41.0,51.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,95,1,1.0,2022,7,24.0,36.46968838573525,-12.469688385735253,6.0,False
75.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,31,1,1.0,2020,7,97.0,64.7449998478577,32.2550001521423,1.0,False
35.0,60.0,240.0,121.0,151.0,1.0,1.0,1.0,0.0,1,0,0.0,0,6.0,D,62,1,1.0,2025,7,108.0,98.42608854829352,9.57391145170648,1.0,False
25.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,0.0,1,0,0.0,0,3.0,D,68,1,1.0,2022,7,90.0,121.75861356366562,-31.75861356366562,1.0,False
22.0,0.0,360.0,121.0,151.0,1.0,1.0,1.0,0.0,2,0,0.0,0,5.0,D,47,1,1.0,2020,7,132.0,94.20903339470233,37.79096660529767,1.0,False
56.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,48,1,1.0,2025,7,120.0,121.88707243880128,-1.8870724388012832,1.0,False
32.0,0.0,240.0,87.0,108.0,6.0,6.0,3.0,1.0,1,0,0.0,0,3.0,D,25,1,1.0,2020,7,60.0,70.10580756202972,-10.105807562029725,1.0,False
42.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,3.0,2,0,0.0,0,5.0,D,50,1,1.0,2022,7,120.0,68.23363491793988,51.76636508206012,1.0,False
33.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,3,0,0.0,0,5.0,D,27,1,1.0,2020,7,84.0,128.65281620417684,-44.652816204176844,1.0,False
38.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2020,7,110.0,140.30863485386223,-30.30863485386223,1.0,False
57.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,79,1,1.0,2020,7,36.0,45.10744507578279,-9.107445075782792,1.0,False
30.0,60.0,240.0,188.0,235.0,0.0,0.0,1.0,0.0,1,0,1.0,0,6.0,D,30,1,1.0,2025,7,60.0,143.13141324433008,-83.13141324433008,3.0,True
57.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,83,1,1.0,2022,7,46.0,41.64774405787005,4.3522559421299505,1.0,False
58.0,0.0,60.0,18.0,24.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,75,1,1.0,2024,8,22.0,34.4866047411752,-12.4866047411752,2.0,True
42.0,120.0,240.0,120.0,137.0,5.0,7.0,4.0,0.0,1,0,0.0,0,3.0,D,14,1,1.0,2021,7,120.0,122.80538083856601,-2.805380838566009,1.0,False
55.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,5.0,1,0,0.0,0,6.0,D,47,1,1.0,2024,7,84.0,151.63503545224566,-67.63503545224566,1.0,False
39.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,9,1,1.0,2025,7,100.0,104.85710121832497,-4.857101218324971,1.0,False
36.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,20,1,1.0,2021,7,12.03,60.75166820181178,-48.72166820181178,1.0,False
32.0,60.0,240.0,235.0,293.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,63,1,1.0,2020,7,144.0,239.19904263709728,-95.19904263709728,1.0,False
74.0,180.0,360.0,292.0,365.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,31,1,1.0,2023,7,310.0,252.2132365120141,57.786763487985894,1.0,False
44.0,180.0,480.0,360.0,720.0,3.0,3.0,2.0,0.0,2,0,0.0,0,5.0,D,30,3,1.0,2024,7,480.0,337.5769680651683,142.42303193483173,1.0,False
33.0,0.0,240.0,57.0,71.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,67,1,1.0,2021,7,42.0,38.73919160115227,3.260808398847729,1.0,False
32.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,1.0,D,66,1,1.0,2020,7,72.0,76.64347071708536,-4.643470717085364,1.0,False
35.0,120.0,240.0,151.0,188.0,9.0,11.0,5.0,1.0,1,0,0.0,0,3.0,D,69,1,1.0,2022,7,240.0,149.2061340659154,90.79386593408461,1.0,False
49.0,180.0,480.0,360.0,480.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,40,1,1.0,2025,7,195.0,311.46200617047333,-116.46200617047333,1.0,False
61.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,79,1,1.0,2024,7,100.0,137.242790546652,-37.242790546652,1.0,False
41.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,87,3,1.0,2025,7,210.0,156.03307835645245,53.96692164354755,1.0,False
25.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,41,1,1.0,2021,7,84.0,64.74939244954196,19.250607550458042,3.0,True
39.0,60.0,240.0,60.0,60.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,4,1,1.0,2022,7,70.0,66.52944640172934,3.470553598270655,3.0,True
42.0,0.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,88,3,1.0,2025,7,96.0,76.89298984498716,19.107010155012844,1.0,False
58.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,87,1,1.0,2024,7,28.0,53.208475880889594,-25.208475880889594,1.0,False
25.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2025,7,24.0,43.11425009457876,-19.114250094578757,3.0,True
41.0,180.0,480.0,180.0,188.0,3.0,3.0,2.0,2.0,1,0,0.0,0,1.0,D,46,1,1.0,2023,7,188.0,208.06220018932876,-20.062200189328763,1.0,False
34.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,78,1,1.0,2024,7,97.0,49.982165577759204,47.017834422240796,1.0,False
41.0,120.0,240.0,120.0,121.0,3.0,5.0,3.0,0.0,2,0,0.0,0,5.0,D,65,1,1.0,2022,7,120.0,120.34193163888509,-0.34193163888508593,1.0,False
38.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,3,0,0.0,0,3.0,D,83,1,1.0,2024,7,151.0,142.26958523212056,8.730414767879438,1.0,False
54.0,0.0,240.0,78.0,97.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,25,1,1.0,2024,7,78.0,55.83628982432294,22.16371017567706,1.0,False
53.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,61,1,1.0,2024,7,74.0,79.38548146793062,-5.385481467930617,1.0,False
37.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2025,7,78.0,99.53958369292738,-21.53958369292738,1.0,False
23.0,0.0,120.0,97.0,120.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,11,1,1.0,2025,7,78.0,58.60599740113648,19.394002598863523,1.0,False
38.0,0.0,120.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2023,7,120.0,90.60216193216165,29.39783806783835,1.0,False
45.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2024,7,78.0,52.63293940137835,25.36706059862165,1.0,False
41.0,60.0,240.0,188.0,235.0,3.0,5.0,3.0,0.0,1,0,0.0,0,6.0,D,22,1,1.0,2020,7,84.0,110.32340834910508,-26.32340834910508,1.0,False
47.0,180.0,360.0,292.0,360.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,41,1,1.0,2023,7,324.0,279.54523704023484,44.45476295976516,1.0,False
23.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,7,1,1.0,2022,7,30.0,28.167125410721283,1.8328745892787168,3.0,True
23.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,88,1,3.0,2022,7,60.0,83.52199123924598,-23.521991239245978,3.0,True
53.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,63,1,1.0,2023,7,120.0,99.82727837688309,20.172721623116914,1.0,False
20.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,1.0,D,76,1,1.0,2021,7,144.0,137.49714841160156,6.502851588398443,1.0,False
19.0,0.0,240.0,168.0,210.0,4.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,76,1,1.0,2023,7,87.0,120.99600828800865,-33.99600828800865,1.0,False
29.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,15,1,1.0,2023,7,48.0,59.57194011715341,-11.57194011715341,3.0,True
32.0,60.0,240.0,240.0,240.0,4.0,4.0,3.0,0.0,1,0,0.0,0,1.0,D,31,1,1.0,2025,7,180.0,172.95597384609616,7.044026153903843,1.0,False
44.0,0.0,120.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,31,1,3.0,2025,7,78.0,50.84350658390662,27.156493416093383,6.0,False
28.0,120.0,240.0,140.0,175.0,11.0,13.0,6.0,0.0,2,0,0.0,0,5.0,D,64,1,1.0,2023,7,120.0,151.96090775872352,-31.960907758723522,1.0,False
27.0,60.0,240.0,130.0,162.0,14.0,16.0,6.0,0.0,2,0,0.0,0,1.0,D,41,1,1.0,2022,7,144.0,123.76717869211234,20.23282130788766,1.0,False
38.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,7,1,1.0,2022,7,240.0,101.38692220997473,138.61307779002527,3.0,True
67.0,0.0,240.0,57.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,30,1,1.0,2024,7,12.03,44.75741907322295,-32.72741907322295,1.0,False
46.0,60.0,240.0,60.0,63.0,1.0,1.0,1.0,4.0,1,0,0.0,0,3.0,D,69,1,1.0,2025,7,60.0,74.28819426909244,-14.288194269092443,1.0,False
54.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,3,0,0.0,0,5.0,D,41,1,1.0,2020,7,60.0,89.51648667424809,-29.516486674248085,1.0,False
53.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2021,7,72.0,76.10572072384117,-4.1057207238411735,1.0,False
45.0,120.0,9996.0,324.0,405.0,0.0,0.0,1.0,1.0,2,0,0.0,0,6.0,D,85,1,1.0,2025,7,210.0,247.73295990003697,-37.732959900036974,6.0,False
47.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,30,1,1.0,2023,7,97.0,79.80956669439735,17.190433305602653,1.0,False
24.0,180.0,480.0,188.0,235.0,6.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,19,1,1.0,2025,7,188.0,191.77080080273709,-3.770800802737085,1.0,False
29.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,1,0,0.0,0,1.0,D,39,1,1.0,2020,7,75.0,84.11455092129991,-9.114550921299909,3.0,True
26.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,9,1,2.0,2021,7,0.03,42.855797932132795,-42.825797932132794,6.0,False
61.0,180.0,360.0,1080.0,1080.0,0.0,0.0,1.0,0.0,3,0,0.0,0,3.0,D,64,1,1.0,2021,7,240.0,451.946217713299,-211.946217713299,1.0,False
69.0,0.0,240.0,46.0,57.0,6.0,6.0,3.0,5.0,1,0,0.0,0,6.0,D,81,1,1.0,2022,7,36.0,34.33800149687041,1.6619985031295883,1.0,False
33.0,0.0,240.0,108.0,135.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,86,1,1.0,2024,7,120.0,102.32776959234315,17.672230407656855,1.0,False
78.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2025,7,12.03,46.27228670809811,-34.242286708098106,1.0,False
42.0,60.0,240.0,151.0,188.0,10.0,12.0,5.0,0.0,3,0,0.0,0,3.0,D,54,1,1.0,2021,7,120.0,123.17625465815247,-3.176254658152473,1.0,False
78.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,73,1,1.0,2023,7,78.0,103.24220255722713,-25.24220255722713,1.0,False
35.0,0.0,240.0,57.0,71.0,1.0,1.0,1.0,1.0,1,0,0.0,0,3.0,D,61,1,1.0,2020,7,57.0,41.23106305867879,15.768936941321208,6.0,False
30.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,19,1,1.0,2024,7,24.0,67.0125494754511,-43.012549475451095,2.0,True
51.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,22,1,1.0,2020,7,61.0,68.16444590414007,-7.1644459041400665,1.0,False
40.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2020,7,70.0,75.74753419878103,-5.747534198781025,1.0,False
34.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,81,1,1.0,2025,7,36.0,32.17825786838681,3.821742131613192,1.0,False
39.0,60.0,240.0,60.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,31,1,,2022,7,60.0,67.31805856943151,-7.318058569431514,3.0,True
57.0,0.0,240.0,135.0,168.0,1.0,1.0,1.0,1.0,1,0,0.0,0,5.0,D,79,1,1.0,2025,7,87.0,96.34555423093721,-9.34555423093721,6.0,False
30.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2025,7,121.0,141.0093933295967,-20.00939332959669,2.0,True
25.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,65,1,1.0,2024,7,97.0,100.92500583899273,-3.925005838992732,1.0,False
38.0,180.0,360.0,600.0,600.0,11.0,11.0,5.0,3.0,2,0,0.0,0,3.0,D,8,3,1.0,2025,7,360.0,551.7007037339885,-191.70070373398846,3.0,True
33.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,15,1,1.0,2022,7,72.0,100.16602496914282,-28.166024969142825,1.0,False
45.0,60.0,240.0,78.0,97.0,1.0,1.0,1.0,3.0,1,0,0.0,0,3.0,D,32,1,1.0,2021,7,60.0,65.36732564087461,-5.367325640874611,1.0,False
33.0,120.0,240.0,120.0,135.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,73,1,1.0,2025,7,128.0,111.37189023151906,16.62810976848094,3.0,True
42.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,,3,0,0.0,0,5.0,D,19,1,1.0,2022,7,151.0,134.00214806667327,16.99785193332673,1.0,False
20.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2021,7,36.0,40.593624150832504,-4.593624150832504,3.0,True
64.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,48,1,1.0,2025,7,0.03,63.45615672448206,-63.426156724482055,1.0,False
58.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,32,1,3.0,2022,7,50.0,38.99067579246854,11.009324207531463,3.0,True
58.0,60.0,240.0,135.0,168.0,1.0,3.0,2.0,0.0,3,0,0.0,0,5.0,D,41,1,1.0,2021,7,108.0,130.74804001358058,-22.748040013580578,2.0,True
40.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,34,1,1.0,2022,7,121.0,103.62324093511552,17.37675906488448,3.0,True
