POOFFICE,ZONE,SENTTOT,AGE,AGECAT,CASETYPE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,DISPOSIT,DISTRICT,HISPORIG,MONSEX,NEWCNVTN,NEWEDUC,NEWRACE,NOCOUNTS,NUMDEPEN,OFFGUIDE,PRISDUM,PROBDUM,SENTIMP,SUPRDUM,TOTCHPTS,WEAPON,XCRHISSR,DRUGMIN,GLMIN,GLMAX,SMIN1,SMAX1,FISCAL_YEAR
2,D,60.0,66.0,8.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,6.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
1,D,120.0,63.0,8.0,1.0,9,1.0,1.0,3.0,1,6,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
1,D,210.0,34.0,4.0,1.0,41,1.0,1.0,4.0,1,47,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,4.0,0,3.0,0,210.0,240.0,60.0,240.0,2024
4,D,60.0,21.0,2.0,1.0,58,1.0,1.0,0.0,1,65,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
1,D,63.0,44.0,6.0,1.0,71,1.0,0.0,0.0,1,76,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
8,D,60.0,49.0,6.0,1.0,60,1.0,0.0,0.0,1,67,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
2,D,168.0,59.0,7.0,1.0,66,2.0,0.0,0.0,1,72,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2024
2,D,,84.0,8.0,1.0,14,1.0,0.0,0.0,1,12,1,0.0,0,5.0,1.0,1,2.0,7,0,1,4,0,0.0,0,1.0,0,78.0,97.0,0.0,120.0,2024
3,D,240.0,44.0,6.0,1.0,34,1.0,1.0,6.0,1,39,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,235.0,293.0,180.0,480.0,2024
4,D,78.0,38.0,5.0,1.0,82,1.0,1.0,0.0,1,85,1,0.0,0,5.0,1.0,2,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2024
5,D,60.0,38.0,5.0,1.0,62,1.0,1.0,0.0,1,69,1,0.0,0,5.0,1.0,1,4.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2024
1,D,24.0,36.0,5.0,1.0,11,1.0,0.0,0.0,1,9,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,120.0,2024
8,D,120.0,34.0,4.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2024
8,D,155.0,41.0,6.0,1.0,60,1.0,1.0,2.0,1,67,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,2.0,0,2.0,0,168.0,210.0,60.0,240.0,2024
3,D,60.0,63.0,8.0,1.0,91,1.0,1.0,0.0,1,31,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
1,D,67.0,42.0,6.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,240.0,2024
1,D,120.0,62.0,8.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
1,D,180.0,37.0,5.0,1.0,8,1.0,1.0,6.0,1,7,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,324.0,405.0,180.0,480.0,2024
3,D,480.0,36.0,5.0,1.0,61,1.0,1.0,3.0,1,68,1,0.0,0,5.0,1.0,7,0.0,7,1,0,1,1,3.0,0,2.0,0,360.0,1440.0,60.0,240.0,2024
1,D,97.0,27.0,3.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,3.0,1.0,6,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,84.0,2024
6,D,97.0,51.0,7.0,1.0,79,1.0,0.0,0.0,1,83,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2024
4,D,63.0,40.0,5.0,1.0,53,1.0,1.0,0.0,1,60,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,480.0,2024
6,D,97.0,44.0,6.0,1.0,79,1.0,1.0,0.0,1,83,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
8,D,160.0,40.0,5.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
2,D,110.0,39.0,5.0,1.0,39,1.0,1.0,0.0,1,45,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
3,D,87.0,30.0,3.0,1.0,22,1.0,1.0,1.0,1,19,1,0.0,0,3.0,1.0,1,,7,1,0,1,1,1.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
3,D,97.0,40.0,5.0,1.0,32,1.0,0.0,0.0,1,38,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
8,D,168.0,37.0,5.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,2.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,262.0,60.0,240.0,2024
5,D,37.0,37.0,5.0,1.0,36,2.0,1.0,1.0,1,42,2,0.0,0,3.0,3.0,2,1.0,8,1,0,1,1,1.0,0,1.0,0,30.0,37.0,0.0,120.0,2024
2,D,96.0,38.0,5.0,1.0,65,1.0,1.0,1.0,1,73,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,210.0,240.0,60.0,240.0,2024
5,D,97.0,23.0,2.0,1.0,36,1.0,0.0,0.0,1,42,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2024
2,D,130.0,66.0,8.0,1.0,17,1.0,1.0,0.0,1,15,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
2,D,180.0,39.0,5.0,1.0,17,1.0,1.0,3.0,1,15,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,180.0,180.0,180.0,480.0,2024
2,D,69.0,33.0,4.0,1.0,84,1.0,0.0,0.0,1,88,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,60.0,71.0,60.0,240.0,2024
2,D,69.0,60.0,7.0,1.0,85,1.0,1.0,0.0,1,89,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
4,D,204.0,23.0,2.0,1.0,35,1.0,1.0,4.0,1,41,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,4.0,0,3.0,0,188.0,235.0,180.0,480.0,2024
1,D,42.0,36.0,5.0,1.0,3,1.0,0.0,0.0,1,1,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,D,78.0,44.0,6.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,6.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,240.0,2024
4,D,180.0,34.0,4.0,1.0,56,1.0,1.0,6.0,1,63,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,180.0,180.0,180.0,480.0,2024
2,D,51.0,41.0,6.0,1.0,14,1.0,0.0,0.0,1,12,1,0.0,0,5.0,6.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,120.0,2024
3,D,60.0,26.0,3.0,1.0,48,1.0,0.0,0.0,1,54,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2024
2,D,120.0,40.0,5.0,1.0,77,1.0,1.0,3.0,1,81,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
1,D,480.0,47.0,6.0,1.0,41,1.0,1.0,5.0,1,47,1,0.0,0,3.0,1.0,2,1.0,7,1,0,1,1,5.0,0,3.0,0,9996.0,9996.0,120.0,9996.0,2024
2,D,72.0,27.0,3.0,1.0,14,1.0,1.0,1.0,1,12,2,0.0,0,5.0,3.0,3,0.0,7,1,0,1,1,1.0,0,1.0,0,78.0,97.0,0.0,60.0,2024
8,D,87.0,42.0,6.0,1.0,60,1.0,1.0,0.0,1,67,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
8,D,78.0,44.0,6.0,1.0,89,1.0,1.0,0.0,1,30,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,D,87.0,32.0,4.0,1.0,54,1.0,1.0,3.0,1,61,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,3.0,0,2.0,0,108.0,135.0,60.0,240.0,2024
1,D,170.0,45.0,6.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
2,D,12.03,53.0,7.0,1.0,65,1.0,1.0,0.0,1,73,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
4,D,420.0,32.0,4.0,1.0,53,1.0,1.0,1.0,1,60,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,1.0,0,1.0,0,262.0,327.0,60.0,240.0,2024
2,D,72.0,54.0,7.0,1.0,73,1.0,0.0,0.0,1,78,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
4,D,144.0,35.0,4.0,1.0,35,1.0,0.0,0.0,1,41,2,0.0,0,3.0,3.0,3,3.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
1,D,120.0,63.0,8.0,1.0,49,1.0,1.0,4.0,1,55,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,120.0,121.0,120.0,240.0,2024
4,D,0.03,37.0,5.0,1.0,35,3.0,0.0,0.0,1,41,2,1.0,0,1.0,3.0,1,0.0,8,1,0,1,1,0.0,0,1.0,0,18.0,24.0,0.0,120.0,2024
3,D,70.0,32.0,4.0,1.0,91,1.0,0.0,0.0,1,31,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,60.0,38.0,5.0,1.0,91,3.0,1.0,0.0,1,31,1,0.0,0,5.0,6.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,42.0,45.0,6.0,1.0,91,1.0,1.0,0.0,1,31,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,0.03,28.0,3.0,1.0,5,1.0,0.0,0.0,1,4,2,0.0,0,1.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,240.0,2024
3,D,120.0,36.0,5.0,1.0,7,1.0,1.0,3.0,1,5,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
3,D,24.0,37.0,5.0,1.0,7,1.0,0.0,0.0,1,5,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,216.0,48.0,6.0,1.0,34,1.0,1.0,0.0,1,39,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2024
3,D,78.0,59.0,7.0,1.0,5,1.0,0.0,0.0,1,4,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
2,D,150.0,39.0,5.0,1.0,2,1.0,1.0,6.0,1,0,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,180.0,180.0,180.0,480.0,2024
6,D,135.0,73.0,8.0,1.0,81,1.0,1.0,3.0,1,86,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,135.0,168.0,0.0,240.0,2024
2,D,33.0,72.0,8.0,1.0,14,1.0,1.0,0.0,1,12,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,D,97.0,34.0,4.0,1.0,85,1.0,1.0,6.0,1,89,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,168.0,210.0,0.0,240.0,2024
6,D,78.0,44.0,6.0,1.0,79,1.0,0.0,0.0,1,83,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,48.0,70.0,8.0,1.0,31,1.0,1.0,0.0,1,37,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
4,D,120.0,34.0,4.0,1.0,58,1.0,1.0,3.0,1,65,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,135.0,120.0,240.0,2024
2,D,30.0,26.0,3.0,1.0,85,2.0,1.0,0.0,1,89,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
4,D,30.0,45.0,6.0,1.0,58,1.0,1.0,0.0,1,65,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,30.0,37.0,0.0,120.0,2024
3,D,156.0,29.0,3.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,5.0,6.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,0.0,240.0,2024
3,D,126.0,48.0,6.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
5,D,240.0,39.0,5.0,1.0,37,1.0,1.0,3.0,1,43,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,235.0,293.0,180.0,480.0,2024
5,D,102.0,61.0,8.0,1.0,20,1.0,0.0,0.0,1,17,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
8,D,120.0,38.0,5.0,1.0,60,1.0,1.0,0.0,1,67,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,D,66.0,59.0,7.0,1.0,77,1.0,1.0,2.0,1,81,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,78.0,97.0,0.0,240.0,2024
1,D,137.0,44.0,6.0,1.0,9,1.0,1.0,10.0,1,6,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,11.0,0,5.0,0,120.0,137.0,120.0,240.0,2024
1,D,180.0,35.0,4.0,1.0,9,1.0,1.0,3.0,1,6,1,0.0,0,5.0,1.0,5,0.0,7,1,0,1,1,3.0,0,2.0,0,180.0,210.0,180.0,480.0,2024
5,D,240.0,55.0,7.0,1.0,20,1.0,1.0,1.0,1,17,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,240.0,240.0,60.0,240.0,2024
2,D,78.0,55.0,7.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
1,D,96.0,51.0,7.0,1.0,10,1.0,1.0,0.0,1,8,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2024
3,D,24.0,21.0,2.0,1.0,68,1.0,0.0,0.0,1,74,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,C,,47.0,6.0,1.0,27,1.0,1.0,6.0,1,25,1,1.0,0,3.0,1.0,1,0.0,8,0,1,3,0,6.0,0,3.0,0,10.0,16.0,0.0,60.0,2024
1,D,60.0,31.0,4.0,1.0,46,1.0,1.0,0.0,1,53,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2024
1,D,46.0,43.0,6.0,1.0,71,1.0,1.0,1.0,1,76,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,70.0,87.0,0.0,240.0,2024
1,D,121.0,35.0,4.0,1.0,9,1.0,1.0,3.0,1,6,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,151.0,188.0,60.0,240.0,2024
3,D,41.0,24.0,2.0,1.0,68,1.0,1.0,1.0,1,74,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,63.0,78.0,0.0,240.0,2024
4,D,300.0,30.0,3.0,1.0,56,1.0,1.0,3.0,3,63,1,0.0,1,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,324.0,405.0,180.0,480.0,2024
4,D,84.0,53.0,7.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
4,D,84.0,40.0,5.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2024
2,D,18.0,35.0,4.0,1.0,24,1.0,1.0,3.0,1,22,1,0.0,0,3.0,2.0,1,2.0,8,1,0,1,1,3.0,0,2.0,0,18.0,24.0,0.0,60.0,2024
2,D,30.0,48.0,6.0,1.0,24,1.0,1.0,7.0,1,22,1,0.0,0,1.0,2.0,1,3.0,8,1,0,1,1,8.0,0,4.0,0,24.0,30.0,0.0,60.0,2024
2,D,24.0,49.0,6.0,1.0,24,1.0,1.0,4.0,1,22,1,0.0,0,3.0,2.0,1,2.0,8,1,0,1,1,4.0,0,3.0,0,18.0,24.0,0.0,60.0,2024
3,D,6.0,46.0,6.0,1.0,48,1.0,0.0,0.0,1,54,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,37.0,46.0,0.0,120.0,2024
2,D,21.0,43.0,6.0,1.0,24,1.0,1.0,4.0,1,22,1,0.0,0,3.0,2.0,1,4.0,8,1,0,1,1,4.0,0,3.0,0,21.0,27.0,0.0,60.0,2024
2,D,24.0,47.0,6.0,1.0,24,1.0,1.0,3.0,1,22,1,0.0,0,3.0,2.0,1,2.0,8,1,0,1,1,3.0,0,2.0,0,15.0,21.0,0.0,60.0,2024
2,D,60.0,36.0,5.0,1.0,15,1.0,0.0,0.0,1,13,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
2,D,71.0,48.0,6.0,1.0,27,1.0,1.0,0.0,1,25,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
3,D,78.0,22.0,2.0,1.0,91,1.0,1.0,0.0,1,31,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
1,D,48.0,49.0,6.0,1.0,11,1.0,0.0,0.0,1,9,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
3,D,160.0,46.0,6.0,1.0,63,1.0,1.0,0.0,1,95,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2024
3,D,63.0,63.0,8.0,1.0,68,1.0,0.0,0.0,1,74,1,0.0,0,6.0,1.0,1,,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
8,D,100.0,54.0,7.0,1.0,89,1.0,1.0,0.0,1,30,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,240.0,2024
1,D,87.0,56.0,7.0,1.0,9,1.0,1.0,6.0,1,6,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,151.0,188.0,60.0,240.0,2024
2,D,40.0,38.0,5.0,1.0,85,1.0,1.0,0.0,1,89,1,0.0,0,1.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2024
4,D,420.0,35.0,4.0,1.0,59,1.0,1.0,9.0,1,66,1,0.0,0,1.0,1.0,2,1.0,7,1,0,1,1,10.0,0,5.0,0,360.0,960.0,180.0,480.0,2024
8,D,188.0,25.0,2.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,235.0,240.0,60.0,240.0,2024
2,D,150.0,47.0,6.0,1.0,39,1.0,1.0,2.0,1,45,1,0.0,0,3.0,1.0,1,0.0,7,1,0,2,1,2.0,0,2.0,0,168.0,210.0,60.0,240.0,2024
1,D,14.0,26.0,3.0,1.0,4,1.0,1.0,3.0,1,2,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,0,3.0,0,2.0,0,46.0,57.0,0.0,9996.0,2024
2,D,84.0,37.0,5.0,1.0,51,1.0,1.0,0.0,1,57,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2024
2,D,180.0,37.0,5.0,1.0,51,1.0,1.0,17.0,1,57,1,0.0,0,5.0,1.0,2,1.0,7,1,0,1,1,18.0,0,6.0,0,180.0,210.0,180.0,480.0,2024
3,D,120.0,56.0,7.0,1.0,34,1.0,1.0,3.0,1,39,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
3,D,100.0,61.0,8.0,1.0,75,1.0,1.0,0.0,1,79,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,262.0,60.0,240.0,2024
2,D,108.0,25.0,2.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,3.0,2.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
3,D,80.0,57.0,7.0,1.0,91,1.0,1.0,0.0,1,31,2,0.0,0,3.0,3.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
3,D,94.0,40.0,5.0,1.0,31,1.0,1.0,0.0,1,37,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
2,D,18.0,22.0,2.0,1.0,64,3.0,1.0,0.0,1,70,2,0.0,0,1.0,3.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
8,D,120.0,45.0,6.0,1.0,60,1.0,1.0,3.0,1,67,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
8,D,100.0,34.0,4.0,1.0,89,1.0,1.0,0.0,1,30,2,0.0,0,1.0,3.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2024
5,D,48.0,35.0,4.0,1.0,83,1.0,0.0,0.0,1,87,1,0.0,0,3.0,6.0,1,4.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,120.0,2024
1,D,120.0,43.0,6.0,1.0,46,1.0,1.0,3.0,1,53,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
3,D,60.0,21.0,2.0,1.0,43,1.0,0.0,0.0,1,49,1,0.0,0,3.0,2.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,87.0,108.0,60.0,240.0,2024
5,D,48.0,51.0,7.0,1.0,83,1.0,1.0,0.0,1,87,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,120.0,2024
2,D,36.0,78.0,8.0,1.0,73,1.0,0.0,0.0,1,78,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,240.0,2024
1,D,151.0,29.0,3.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2024
8,D,132.0,36.0,5.0,1.0,60,1.0,1.0,3.0,1,67,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2024
3,D,61.0,28.0,3.0,1.0,91,2.0,1.0,0.0,1,31,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2024
3,D,48.0,40.0,5.0,1.0,42,1.0,1.0,6.0,1,48,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,63.0,78.0,0.0,240.0,2024
3,D,120.0,38.0,5.0,1.0,61,1.0,1.0,1.0,1,68,1,1.0,0,5.0,1.0,1,1.0,7,1,0,1,1,1.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
3,D,240.0,64.0,8.0,1.0,61,1.0,1.0,7.0,1,68,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,7.0,0,4.0,0,180.0,180.0,180.0,480.0,2024
8,D,60.0,40.0,5.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
3,D,132.0,39.0,5.0,1.0,22,1.0,1.0,0.0,1,19,1,0.0,0,5.0,1.0,1,,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2024
3,D,64.0,43.0,6.0,1.0,5,1.0,0.0,0.0,1,4,2,0.0,0,6.0,3.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2024
4,D,103.0,43.0,6.0,1.0,59,1.0,0.0,0.0,1,66,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2024
8,D,293.0,30.0,3.0,1.0,89,1.0,1.0,3.0,1,30,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,235.0,293.0,180.0,480.0,2024
